Participant_id,Duration,Group,Test,Test_Score,is_val
307,516,1.0,TEST_S2_P_1,50.0,0
309,854,1.0,TEST_S2_P_1,70.0,0
311,744,1.0,TEST_S2_P_1,100.0,0
314,556,1.0,TEST_S2_P_1,61.0,0
319,559,1.0,TEST_S2_P_1,40.0,0
321,486,1.0,TEST_S2_P_1,50.0,0
324,357,1.0,TEST_S2_P_1,95.0,0
329,579,1.0,TEST_S2_P_1,24.0,0
330,754,1.0,TEST_S2_P_1,50.0,0
334,538,1.0,TEST_S2_P_1,97.0,0
337,685,1.0,TEST_S2_P_1,65.0,0
339,921,1.0,TEST_S2_P_1,60.0,0
342,1541,1.0,TEST_S2_P_1,86.0,0
344,906,1.0,TEST_S2_P_1,100.0,0
346,538,1.0,TEST_S2_P_1,100.0,0
347,617,1.0,TEST_S2_P_1,53.0,0
352,407,1.0,TEST_S2_P_1,56.0,0
353,599,1.0,TEST_S2_P_1,77.0,0
354,490,1.0,TEST_S2_P_1,100.0,0
357,1507,1.0,TEST_S2_P_1,100.0,0
358,553,1.0,TEST_S2_P_1,50.0,0
364,511,1.0,TEST_S2_P_1,70.0,0
365,447,1.0,TEST_S2_P_1,67.0,0
367,529,1.0,TEST_S2_P_1,50.0,0
369,863,1.0,TEST_S2_P_1,68.0,0
372,792,1.0,TEST_S2_P_1,75.0,0
378,480,1.0,TEST_S2_P_1,60.0,0
380,775,1.0,TEST_S2_P_1,50.0,0
381,712,1.0,TEST_S2_P_1,70.0,0
382,1007,1.0,TEST_S2_P_1,50.0,0
385,324,1.0,TEST_S2_P_1,50.0,0
388,338,1.0,TEST_S2_P_1,50.0,0
391,1208,1.0,TEST_S2_P_1,100.0,0
395,885,1.0,TEST_S2_P_1,50.0,0
397,577,1.0,TEST_S2_P_1,25.0,0
398,524,1.0,TEST_S2_P_1,100.0,0
399,413,1.0,TEST_S2_P_1,100.0,0
401,735,1.0,TEST_S2_P_1,50.0,0
409,820,1.0,TEST_S2_P_1,50.0,0
412,557,1.0,TEST_S2_P_1,50.0,0
413,505,1.0,TEST_S2_P_1,100.0,0
414,720,1.0,TEST_S2_P_1,55.0,0
419,511,1.0,TEST_S2_P_1,100.0,0
423,467,1.0,TEST_S2_P_1,100.0,0
427,371,1.0,TEST_S2_P_1,50.0,0
430,2051,1.0,TEST_S2_P_1,50.0,0
432,397,1.0,TEST_S2_P_1,50.0,0
436,537,1.0,TEST_S2_P_1,50.0,0
437,488,1.0,TEST_S2_P_1,50.0,0
439,812,1.0,TEST_S2_P_1,92.0,0
450,377,1.0,TEST_S2_P_1,50.0,0
452,600,1.0,TEST_S2_P_1,75.0,0
456,937,1.0,TEST_S2_P_1,50.0,0
471,613,1.0,TEST_S2_P_1,50.0,0
474,845,1.0,TEST_S2_P_1,90.0,0
477,625,1.0,TEST_S2_P_1,100.0,0
478,893,1.0,TEST_S2_P_1,90.0,0
480,559,1.0,TEST_S2_P_1,100.0,0
482,1082,1.0,TEST_S2_P_1,76.0,0
483,866,1.0,TEST_S2_P_1,79.0,0
485,621,1.0,TEST_S2_P_1,50.0,0
490,451,1.0,TEST_S2_P_1,30.0,0
495,652,1.0,TEST_S2_P_1,99.0,0
499,761,1.0,TEST_S2_P_1,41.0,0
500,678,1.0,TEST_S2_P_1,46.0,0
501,814,1.0,TEST_S2_P_1,99.0,0
502,534,1.0,TEST_S2_P_1,50.0,0
503,477,1.0,TEST_S2_P_1,50.0,0
505,539,1.0,TEST_S2_P_1,100.0,0
512,675,1.0,TEST_S2_P_1,75.0,0
514,538,1.0,TEST_S2_P_1,50.0,0
518,480,1.0,TEST_S2_P_1,60.0,0
520,1077,1.0,TEST_S2_P_1,60.0,0
523,577,1.0,TEST_S2_P_1,46.0,0
525,710,1.0,TEST_S2_P_1,100.0,0
527,1054,1.0,TEST_S2_P_1,100.0,0
529,500,1.0,TEST_S2_P_1,100.0,0
531,497,1.0,TEST_S2_P_1,50.0,0
534,463,1.0,TEST_S2_P_1,50.0,0
535,884,1.0,TEST_S2_P_1,70.0,0
539,502,1.0,TEST_S2_P_1,100.0,0
541,1867,1.0,TEST_S2_P_1,100.0,0
543,431,1.0,TEST_S2_P_1,100.0,0
544,1610,1.0,TEST_S2_P_1,100.0,0
546,887,1.0,TEST_S2_P_1,50.0,0
547,948,1.0,TEST_S2_P_1,100.0,0
549,588,1.0,TEST_S2_P_1,100.0,0
552,597,1.0,TEST_S2_P_1,50.0,0
553,1068,1.0,TEST_S2_P_1,50.0,0
555,478,1.0,TEST_S2_P_1,50.0,0
556,375,1.0,TEST_S2_P_1,100.0,0
560,348,1.0,TEST_S2_P_1,63.0,0
561,586,1.0,TEST_S2_P_1,50.0,0
563,1373,1.0,TEST_S2_P_1,60.0,0
565,623,1.0,TEST_S2_P_1,97.0,0
568,372,1.0,TEST_S2_P_1,71.0,0
574,781,1.0,TEST_S2_P_1,100.0,0
578,481,1.0,TEST_S2_P_1,50.0,0
582,400,1.0,TEST_S2_P_1,50.0,0
589,978,1.0,TEST_S2_P_1,100.0,0
592,1477,1.0,TEST_S2_P_1,97.0,0
593,1791,1.0,TEST_S2_P_1,100.0,0
598,448,1.0,TEST_S2_P_1,76.0,0
603,644,1.0,TEST_S2_P_1,50.0,0
604,832,1.0,TEST_S2_P_1,83.0,0
605,1431,1.0,TEST_S2_P_1,50.0,0
613,674,1.0,TEST_S2_P_1,100.0,0
615,445,1.0,TEST_S2_P_1,100.0,0
619,513,1.0,TEST_S2_P_1,50.0,0
622,588,1.0,TEST_S2_P_1,100.0,0
631,739,1.0,TEST_S2_P_1,66.0,0
633,295,1.0,TEST_S2_P_1,75.0,0
638,928,1.0,TEST_S2_P_1,100.0,0
642,541,1.0,TEST_S2_P_1,70.0,0
646,473,1.0,TEST_S2_P_1,100.0,0
667,567,1.0,TEST_S2_P_1,50.0,0
670,353,1.0,TEST_S2_P_1,50.0,0
671,566,1.0,TEST_S2_P_1,100.0,0
674,726,1.0,TEST_S2_P_1,50.0,0
675,395,1.0,TEST_S2_P_1,90.0,0
680,326,1.0,TEST_S2_P_1,50.0,0
684,528,1.0,TEST_S2_P_1,50.0,0
686,387,1.0,TEST_S2_P_1,60.0,0
688,506,1.0,TEST_S2_P_1,100.0,0
690,573,1.0,TEST_S2_P_1,100.0,0
694,336,1.0,TEST_S2_P_1,100.0,0
697,1131,1.0,TEST_S2_P_1,100.0,0
699,460,1.0,TEST_S2_P_1,100.0,0
701,845,1.0,TEST_S2_P_1,50.0,0
703,2874,1.0,TEST_S2_P_1,70.0,0
704,975,1.0,TEST_S2_P_1,80.0,0
711,438,1.0,TEST_S2_P_1,50.0,0
712,1257,1.0,TEST_S2_P_1,100.0,0
718,450,1.0,TEST_S2_P_1,50.0,0
719,584,1.0,TEST_S2_P_1,100.0,0
720,903,1.0,TEST_S2_P_1,85.0,0
721,356,1.0,TEST_S2_P_1,95.0,0
724,529,1.0,TEST_S2_P_1,100.0,0
725,526,1.0,TEST_S2_P_1,95.0,0
729,500,1.0,TEST_S2_P_1,100.0,0
738,344,1.0,TEST_S2_P_1,79.0,0
739,468,1.0,TEST_S2_P_1,100.0,0
741,414,1.0,TEST_S2_P_1,50.0,0
749,636,1.0,TEST_S2_P_1,50.0,0
760,590,1.0,TEST_S2_P_1,55.0,0
768,574,1.0,TEST_S2_P_1,50.0,0
769,696,1.0,TEST_S2_P_1,80.0,0
770,859,1.0,TEST_S2_P_1,100.0,0
771,488,1.0,TEST_S2_P_1,50.0,0
774,547,1.0,TEST_S2_P_1,100.0,0
775,966,1.0,TEST_S2_P_1,57.0,0
778,1670,1.0,TEST_S2_P_1,50.0,0
781,859,1.0,TEST_S2_P_1,100.0,0
783,2226,1.0,TEST_S2_P_1,94.0,0
787,352,1.0,TEST_S2_P_1,100.0,0
791,731,1.0,TEST_S2_P_1,100.0,0
792,671,1.0,TEST_S2_P_1,50.0,0
793,1130,1.0,TEST_S2_P_1,100.0,0
800,647,1.0,TEST_S2_P_1,42.0,0
801,950,1.0,TEST_S2_P_1,50.0,0
802,495,1.0,TEST_S2_P_1,100.0,0
813,463,1.0,TEST_S2_P_1,50.0,0
814,326,1.0,TEST_S2_P_1,50.0,0
815,809,1.0,TEST_S2_P_1,50.0,0
816,582,1.0,TEST_S2_P_1,50.0,0
821,826,1.0,TEST_S2_P_1,38.0,0
823,519,1.0,TEST_S2_P_1,100.0,0
824,379,1.0,TEST_S2_P_1,50.0,0
828,729,1.0,TEST_S2_P_1,50.0,0
845,642,1.0,TEST_S2_P_1,50.0,0
852,674,1.0,TEST_S2_P_1,40.0,0
857,327,1.0,TEST_S2_P_1,50.0,0
862,515,1.0,TEST_S2_P_1,100.0,0
864,840,1.0,TEST_S2_P_1,67.0,0
868,800,1.0,TEST_S2_P_1,50.0,0
878,592,1.0,TEST_S2_P_1,50.0,0
889,771,1.0,TEST_S2_P_1,100.0,0
894,625,1.0,TEST_S2_P_1,50.0,0
897,893,1.0,TEST_S2_P_1,100.0,0
900,790,1.0,TEST_S2_P_1,100.0,0
907,633,1.0,TEST_S2_P_1,53.0,0
917,485,1.0,TEST_S2_P_1,100.0,0
925,658,1.0,TEST_S2_P_1,100.0,0
926,686,1.0,TEST_S2_P_1,51.0,0
927,498,1.0,TEST_S2_P_1,100.0,0
928,969,1.0,TEST_S2_P_1,55.0,0
930,588,1.0,TEST_S2_P_1,50.0,0
931,1381,1.0,TEST_S2_P_1,25.0,0
932,875,1.0,TEST_S2_P_1,50.0,0
933,538,1.0,TEST_S2_P_1,51.0,0
937,573,1.0,TEST_S2_P_1,50.0,0
938,694,1.0,TEST_S2_P_1,66.0,0
941,576,1.0,TEST_S2_P_1,73.0,0
943,444,1.0,TEST_S2_P_1,50.0,0
945,440,1.0,TEST_S2_P_1,100.0,0
947,859,1.0,TEST_S2_P_1,51.0,0
948,635,1.0,TEST_S2_P_1,51.0,0
949,810,1.0,TEST_S2_P_1,62.0,0
952,505,1.0,TEST_S2_P_1,91.0,0
957,365,1.0,TEST_S2_P_1,50.0,0
959,468,1.0,TEST_S2_P_1,60.0,0
961,378,1.0,TEST_S2_P_1,99.0,0
969,424,1.0,TEST_S2_P_1,50.0,0
970,568,1.0,TEST_S2_P_1,100.0,0
974,441,1.0,TEST_S2_P_1,100.0,0
976,464,1.0,TEST_S2_P_1,48.0,0
978,643,1.0,TEST_S2_P_1,50.0,0
983,905,1.0,TEST_S2_P_1,50.0,0
984,721,1.0,TEST_S2_P_1,100.0,0
985,366,1.0,TEST_S2_P_1,50.0,0
991,512,1.0,TEST_S2_P_1,70.0,0
993,571,1.0,TEST_S2_P_1,50.0,0
998,736,1.0,TEST_S2_P_1,75.0,0
1000,448,1.0,TEST_S2_P_1,100.0,0
1002,437,1.0,TEST_S2_P_1,50.0,0
1007,570,1.0,TEST_S2_P_1,0.0,0
1009,1318,1.0,TEST_S2_P_1,100.0,0
1011,577,1.0,TEST_S2_P_1,50.0,0
1019,370,1.0,TEST_S2_P_1,50.0,0
1021,687,1.0,TEST_S2_P_1,50.0,0
1022,387,1.0,TEST_S2_P_1,50.0,0
1023,405,1.0,TEST_S2_P_1,50.0,0
1027,577,1.0,TEST_S2_P_1,50.0,0
1033,536,1.0,TEST_S2_P_1,50.0,0
1042,800,1.0,TEST_S2_P_1,100.0,0
1044,693,1.0,TEST_S2_P_1,65.0,0
1047,695,1.0,TEST_S2_P_1,100.0,0
1048,710,1.0,TEST_S2_P_1,54.0,0
1053,426,1.0,TEST_S2_P_1,100.0,0
1059,525,1.0,TEST_S2_P_1,60.0,0
1066,589,1.0,TEST_S2_P_1,100.0,0
1070,856,1.0,TEST_S2_P_1,93.0,0
1082,1197,1.0,TEST_S2_P_1,50.0,0
1086,1216,1.0,TEST_S2_P_1,96.0,0
1090,2522,1.0,TEST_S2_P_1,100.0,0
1095,304,1.0,TEST_S2_P_1,50.0,0
1099,910,1.0,TEST_S2_P_1,100.0,0
1100,884,1.0,TEST_S2_P_1,40.0,0
1108,794,1.0,TEST_S2_P_1,50.0,0
1111,1051,1.0,TEST_S2_P_1,50.0,0
1114,654,1.0,TEST_S2_P_1,0.0,0
1116,447,1.0,TEST_S2_P_1,68.0,0
1117,344,1.0,TEST_S2_P_1,78.0,0
1120,1473,1.0,TEST_S2_P_1,100.0,0
1122,668,1.0,TEST_S2_P_1,94.0,0
1123,1340,1.0,TEST_S2_P_1,50.0,0
1129,2621,1.0,TEST_S2_P_1,100.0,0
1131,582,1.0,TEST_S2_P_1,50.0,0
1132,994,1.0,TEST_S2_P_1,66.0,0
1135,657,1.0,TEST_S2_P_1,50.0,0
1139,787,1.0,TEST_S2_P_1,0.0,0
1143,428,1.0,TEST_S2_P_1,50.0,0
1144,728,1.0,TEST_S2_P_1,58.0,0
1152,704,1.0,TEST_S2_P_1,50.0,0
1157,541,1.0,TEST_S2_P_1,50.0,0
1158,587,1.0,TEST_S2_P_1,50.0,0
1159,440,1.0,TEST_S2_P_1,68.0,0
1163,666,1.0,TEST_S2_P_1,50.0,0
1166,471,1.0,TEST_S2_P_1,100.0,0
1177,327,1.0,TEST_S2_P_1,100.0,0
1184,643,1.0,TEST_S2_P_1,50.0,0
1189,537,1.0,TEST_S2_P_1,50.0,0
1190,548,1.0,TEST_S2_P_1,70.0,0
1198,606,1.0,TEST_S2_P_1,50.0,0
1202,1173,1.0,TEST_S2_P_1,100.0,0
1208,684,1.0,TEST_S2_P_1,95.0,0
1211,476,1.0,TEST_S2_P_1,61.0,0
1214,571,1.0,TEST_S2_P_1,50.0,0
1216,493,1.0,TEST_S2_P_1,70.0,0
1218,606,1.0,TEST_S2_P_1,100.0,0
1220,863,1.0,TEST_S2_P_1,50.0,0
1226,464,1.0,TEST_S2_P_1,61.0,0
1228,783,1.0,TEST_S2_P_1,100.0,0
1231,1290,1.0,TEST_S2_P_1,0.0,0
1233,581,1.0,TEST_S2_P_1,50.0,0
1235,642,1.0,TEST_S2_P_1,100.0,0
1236,508,1.0,TEST_S2_P_1,50.0,0
1240,419,1.0,TEST_S2_P_1,73.0,0
1241,420,1.0,TEST_S2_P_1,50.0,0
1242,708,1.0,TEST_S2_P_1,60.0,0
1250,519,1.0,TEST_S2_P_1,50.0,0
1260,465,1.0,TEST_S2_P_1,40.0,0
1264,420,1.0,TEST_S2_P_1,50.0,0
1265,350,1.0,TEST_S2_P_1,100.0,0
1269,1105,1.0,TEST_S2_P_1,100.0,0
1271,433,1.0,TEST_S2_P_1,87.0,0
1275,16828,1.0,TEST_S2_P_1,48.0,0
3,275,3.0,TEST_S2_P_1,100.0,0
5,383,3.0,TEST_S2_P_1,50.0,0
8,423,2.0,TEST_S2_P_1,100.0,0
9,393,2.0,TEST_S2_P_1,100.0,0
10,444,3.0,TEST_S2_P_1,100.0,0
13,414,3.0,TEST_S2_P_1,100.0,0
15,392,2.0,TEST_S2_P_1,71.0,0
18,434,2.0,TEST_S2_P_1,81.0,0
23,384,2.0,TEST_S2_P_1,93.0,0
24,346,2.0,TEST_S2_P_1,100.0,0
27,486,2.0,TEST_S2_P_1,80.0,0
29,511,2.0,TEST_S2_P_1,50.0,0
31,423,2.0,TEST_S2_P_1,50.0,0
32,531,2.0,TEST_S2_P_1,50.0,0
35,484,2.0,TEST_S2_P_1,50.0,0
37,450,2.0,TEST_S2_P_1,100.0,0
38,526,2.0,TEST_S2_P_1,50.0,0
39,466,3.0,TEST_S2_P_1,50.0,0
41,435,3.0,TEST_S2_P_1,100.0,0
44,526,2.0,TEST_S2_P_1,100.0,0
46,432,2.0,TEST_S2_P_1,100.0,0
48,425,2.0,TEST_S2_P_1,50.0,0
49,518,2.0,TEST_S2_P_1,95.0,0
51,448,3.0,TEST_S2_P_1,70.0,0
52,548,3.0,TEST_S2_P_1,60.0,0
54,511,3.0,TEST_S2_P_1,100.0,0
56,369,2.0,TEST_S2_P_1,100.0,0
61,494,2.0,TEST_S2_P_1,55.0,0
62,380,2.0,TEST_S2_P_1,100.0,0
64,503,3.0,TEST_S2_P_1,100.0,0
65,366,2.0,TEST_S2_P_1,50.0,0
67,336,3.0,TEST_S2_P_1,96.0,0
68,588,3.0,TEST_S2_P_1,100.0,0
69,617,3.0,TEST_S2_P_1,53.0,0
70,547,3.0,TEST_S2_P_1,100.0,0
71,495,3.0,TEST_S2_P_1,60.0,0
78,483,3.0,TEST_S2_P_1,100.0,0
80,546,2.0,TEST_S2_P_1,60.0,0
81,478,3.0,TEST_S2_P_1,100.0,0
83,510,2.0,TEST_S2_P_1,50.0,0
85,628,3.0,TEST_S2_P_1,50.0,0
87,577,3.0,TEST_S2_P_1,50.0,0
89,508,3.0,TEST_S2_P_1,58.0,0
90,577,2.0,TEST_S2_P_1,45.0,0
91,636,2.0,TEST_S2_P_1,90.0,0
94,419,3.0,TEST_S2_P_1,50.0,0
96,384,3.0,TEST_S2_P_1,100.0,0
101,358,3.0,TEST_S2_P_1,55.0,0
102,681,3.0,TEST_S2_P_1,50.0,0
105,464,2.0,TEST_S2_P_1,50.0,0
107,708,3.0,TEST_S2_P_1,50.0,0
114,707,2.0,TEST_S2_P_1,100.0,0
118,507,2.0,TEST_S2_P_1,100.0,0
120,713,3.0,TEST_S2_P_1,82.0,0
123,660,3.0,TEST_S2_P_1,100.0,0
124,789,3.0,TEST_S2_P_1,50.0,0
126,686,2.0,TEST_S2_P_1,50.0,0
127,653,2.0,TEST_S2_P_1,100.0,0
128,726,2.0,TEST_S2_P_1,80.0,0
129,484,3.0,TEST_S2_P_1,81.0,0
130,450,2.0,TEST_S2_P_1,50.0,0
131,409,3.0,TEST_S2_P_1,50.0,0
132,434,2.0,TEST_S2_P_1,55.0,0
134,452,2.0,TEST_S2_P_1,50.0,0
135,490,3.0,TEST_S2_P_1,100.0,0
136,519,3.0,TEST_S2_P_1,94.0,0
138,636,2.0,TEST_S2_P_1,50.0,0
142,675,2.0,TEST_S2_P_1,100.0,0
143,675,2.0,TEST_S2_P_1,100.0,0
144,487,2.0,TEST_S2_P_1,90.0,0
145,552,2.0,TEST_S2_P_1,50.0,0
146,487,3.0,TEST_S2_P_1,61.0,0
148,694,3.0,TEST_S2_P_1,80.0,0
150,590,3.0,TEST_S2_P_1,50.0,0
151,756,3.0,TEST_S2_P_1,85.0,0
153,523,2.0,TEST_S2_P_1,50.0,0
155,459,2.0,TEST_S2_P_1,91.0,0
156,442,2.0,TEST_S2_P_1,50.0,0
157,534,2.0,TEST_S2_P_1,100.0,0
161,449,3.0,TEST_S2_P_1,50.0,0
166,378,2.0,TEST_S2_P_1,100.0,0
167,778,2.0,TEST_S2_P_1,50.0,0
171,609,3.0,TEST_S2_P_1,50.0,0
172,344,3.0,TEST_S2_P_1,100.0,0
177,709,2.0,TEST_S2_P_1,50.0,0
179,625,2.0,TEST_S2_P_1,50.0,0
180,649,3.0,TEST_S2_P_1,50.0,0
181,378,3.0,TEST_S2_P_1,100.0,0
186,309,3.0,TEST_S2_P_1,60.0,0
187,469,3.0,TEST_S2_P_1,75.0,0
188,662,3.0,TEST_S2_P_1,49.0,0
189,714,2.0,TEST_S2_P_1,50.0,0
190,654,3.0,TEST_S2_P_1,98.0,0
192,863,2.0,TEST_S2_P_1,71.0,0
193,654,2.0,TEST_S2_P_1,100.0,0
194,392,2.0,TEST_S2_P_1,50.0,0
195,514,2.0,TEST_S2_P_1,50.0,0
196,989,3.0,TEST_S2_P_1,100.0,0
199,408,2.0,TEST_S2_P_1,100.0,0
200,717,2.0,TEST_S2_P_1,25.0,0
202,575,2.0,TEST_S2_P_1,50.0,0
204,932,2.0,TEST_S2_P_1,50.0,0
206,775,2.0,TEST_S2_P_1,60.0,0
208,662,3.0,TEST_S2_P_1,100.0,0
210,595,3.0,TEST_S2_P_1,50.0,0
211,730,2.0,TEST_S2_P_1,50.0,0
212,764,2.0,TEST_S2_P_1,50.0,0
213,472,3.0,TEST_S2_P_1,100.0,0
216,973,2.0,TEST_S2_P_1,100.0,0
218,432,3.0,TEST_S2_P_1,50.0,0
222,391,3.0,TEST_S2_P_1,100.0,0
224,835,2.0,TEST_S2_P_1,100.0,0
225,938,2.0,TEST_S2_P_1,100.0,0
226,552,3.0,TEST_S2_P_1,50.0,0
227,1147,3.0,TEST_S2_P_1,82.0,0
231,505,2.0,TEST_S2_P_1,75.0,0
232,541,2.0,TEST_S2_P_1,50.0,0
233,790,2.0,TEST_S2_P_1,100.0,0
239,620,3.0,TEST_S2_P_1,80.0,0
240,492,3.0,TEST_S2_P_1,75.0,0
242,526,2.0,TEST_S2_P_1,100.0,0
243,546,2.0,TEST_S2_P_1,100.0,0
244,515,2.0,TEST_S2_P_1,73.0,0
253,732,2.0,TEST_S2_P_1,80.0,0
256,656,2.0,TEST_S2_P_1,75.0,0
257,576,2.0,TEST_S2_P_1,100.0,0
258,695,2.0,TEST_S2_P_1,50.0,0
259,573,2.0,TEST_S2_P_1,50.0,0
261,534,3.0,TEST_S2_P_1,75.0,0
263,548,2.0,TEST_S2_P_1,53.0,0
264,517,2.0,TEST_S2_P_1,50.0,0
266,530,2.0,TEST_S2_P_1,50.0,0
268,619,2.0,TEST_S2_P_1,100.0,0
271,712,2.0,TEST_S2_P_1,75.0,0
272,471,3.0,TEST_S2_P_1,50.0,0
273,584,3.0,TEST_S2_P_1,100.0,0
274,532,3.0,TEST_S2_P_1,90.0,0
275,311,3.0,TEST_S2_P_1,100.0,0
276,649,3.0,TEST_S2_P_1,68.0,0
277,686,2.0,TEST_S2_P_1,100.0,0
279,720,2.0,TEST_S2_P_1,100.0,0
281,545,3.0,TEST_S2_P_1,70.0,0
282,593,3.0,TEST_S2_P_1,70.0,0
286,771,3.0,TEST_S2_P_1,50.0,0
288,431,3.0,TEST_S2_P_1,39.0,0
289,367,2.0,TEST_S2_P_1,100.0,0
290,881,3.0,TEST_S2_P_1,50.0,0
293,471,2.0,TEST_S2_P_1,50.0,0
295,440,2.0,TEST_S2_P_1,100.0,0
296,885,3.0,TEST_S2_P_1,61.0,0
298,393,2.0,TEST_S2_P_1,100.0,0
299,651,2.0,TEST_S2_P_1,50.0,0
300,1088,3.0,TEST_S2_P_1,47.0,0
302,487,3.0,TEST_S2_P_1,90.0,0
303,1046,2.0,TEST_S2_P_1,17.0,0
308,758,2.0,TEST_S2_P_1,31.0,0
310,841,3.0,TEST_S2_P_1,50.0,0
312,857,2.0,TEST_S2_P_1,50.0,0
315,1172,2.0,TEST_S2_P_1,90.0,0
316,648,3.0,TEST_S2_P_1,61.0,0
317,1032,3.0,TEST_S2_P_1,12.0,0
318,709,2.0,TEST_S2_P_1,50.0,0
320,632,2.0,TEST_S2_P_1,0.0,0
323,639,3.0,TEST_S2_P_1,100.0,0
325,737,2.0,TEST_S2_P_1,65.0,0
326,536,2.0,TEST_S2_P_1,100.0,0
327,788,3.0,TEST_S2_P_1,100.0,0
331,691,2.0,TEST_S2_P_1,89.0,0
332,664,2.0,TEST_S2_P_1,100.0,0
335,1177,2.0,TEST_S2_P_1,100.0,0
336,439,3.0,TEST_S2_P_1,50.0,0
340,519,2.0,TEST_S2_P_1,100.0,0
341,1486,2.0,TEST_S2_P_1,100.0,0
343,608,3.0,TEST_S2_P_1,100.0,0
348,779,2.0,TEST_S2_P_1,0.0,0
349,1322,2.0,TEST_S2_P_1,90.0,0
351,892,3.0,TEST_S2_P_1,100.0,0
355,456,2.0,TEST_S2_P_1,75.0,0
356,714,2.0,TEST_S2_P_1,100.0,0
359,447,3.0,TEST_S2_P_1,50.0,0
360,768,3.0,TEST_S2_P_1,100.0,0
362,602,3.0,TEST_S2_P_1,50.0,0
368,688,3.0,TEST_S2_P_1,64.0,0
370,922,2.0,TEST_S2_P_1,100.0,0
371,451,2.0,TEST_S2_P_1,50.0,0
375,397,3.0,TEST_S2_P_1,70.0,0
376,682,3.0,TEST_S2_P_1,100.0,0
377,1228,2.0,TEST_S2_P_1,100.0,0
379,839,3.0,TEST_S2_P_1,94.0,0
383,454,3.0,TEST_S2_P_1,100.0,0
387,726,2.0,TEST_S2_P_1,76.0,0
392,793,2.0,TEST_S2_P_1,0.0,0
393,584,3.0,TEST_S2_P_1,70.0,0
394,450,2.0,TEST_S2_P_1,100.0,0
396,588,2.0,TEST_S2_P_1,70.0,0
402,1289,2.0,TEST_S2_P_1,100.0,0
403,538,2.0,TEST_S2_P_1,47.0,0
404,1444,3.0,TEST_S2_P_1,50.0,0
405,1885,3.0,TEST_S2_P_1,90.0,0
407,464,3.0,TEST_S2_P_1,100.0,0
410,477,2.0,TEST_S2_P_1,50.0,0
411,1150,3.0,TEST_S2_P_1,25.0,0
415,699,2.0,TEST_S2_P_1,100.0,0
417,495,2.0,TEST_S2_P_1,6.0,0
418,1211,3.0,TEST_S2_P_1,50.0,0
420,1097,2.0,TEST_S2_P_1,66.0,0
421,990,3.0,TEST_S2_P_1,50.0,0
422,735,3.0,TEST_S2_P_1,100.0,0
424,305,3.0,TEST_S2_P_1,99.0,0
425,611,2.0,TEST_S2_P_1,100.0,0
426,652,2.0,TEST_S2_P_1,72.0,0
428,942,3.0,TEST_S2_P_1,77.0,0
433,649,3.0,TEST_S2_P_1,70.0,0
435,473,3.0,TEST_S2_P_1,100.0,0
438,377,2.0,TEST_S2_P_1,100.0,0
442,537,2.0,TEST_S2_P_1,50.0,0
445,611,3.0,TEST_S2_P_1,50.0,0
446,513,3.0,TEST_S2_P_1,85.0,0
447,684,3.0,TEST_S2_P_1,92.0,0
451,563,3.0,TEST_S2_P_1,100.0,0
453,530,3.0,TEST_S2_P_1,65.0,0
454,673,3.0,TEST_S2_P_1,100.0,0
455,926,3.0,TEST_S2_P_1,100.0,0
457,461,2.0,TEST_S2_P_1,50.0,0
460,463,3.0,TEST_S2_P_1,90.0,0
461,760,2.0,TEST_S2_P_1,94.0,0
464,469,2.0,TEST_S2_P_1,60.0,0
466,557,2.0,TEST_S2_P_1,99.0,0
468,530,3.0,TEST_S2_P_1,50.0,0
469,526,2.0,TEST_S2_P_1,75.0,0
470,632,2.0,TEST_S2_P_1,100.0,0
472,357,2.0,TEST_S2_P_1,50.0,0
473,1157,3.0,TEST_S2_P_1,50.0,0
475,2285,2.0,TEST_S2_P_1,100.0,0
476,309,3.0,TEST_S2_P_1,100.0,0
479,1265,2.0,TEST_S2_P_1,70.0,0
487,776,3.0,TEST_S2_P_1,100.0,0
488,484,3.0,TEST_S2_P_1,100.0,0
491,569,3.0,TEST_S2_P_1,52.0,0
493,1490,3.0,TEST_S2_P_1,80.0,0
494,458,3.0,TEST_S2_P_1,66.0,0
497,405,2.0,TEST_S2_P_1,100.0,0
498,340,2.0,TEST_S2_P_1,100.0,0
504,730,3.0,TEST_S2_P_1,52.0,0
507,539,3.0,TEST_S2_P_1,100.0,0
508,381,3.0,TEST_S2_P_1,70.0,0
509,652,3.0,TEST_S2_P_1,100.0,0
510,606,2.0,TEST_S2_P_1,90.0,0
511,638,2.0,TEST_S2_P_1,50.0,0
513,445,2.0,TEST_S2_P_1,100.0,0
515,444,3.0,TEST_S2_P_1,50.0,0
516,552,2.0,TEST_S2_P_1,0.0,0
517,619,3.0,TEST_S2_P_1,100.0,0
519,645,2.0,TEST_S2_P_1,50.0,0
521,416,3.0,TEST_S2_P_1,63.0,0
522,785,3.0,TEST_S2_P_1,85.0,0
526,2677,3.0,TEST_S2_P_1,85.0,0
530,824,3.0,TEST_S2_P_1,53.0,0
532,818,2.0,TEST_S2_P_1,100.0,0
536,529,2.0,TEST_S2_P_1,50.0,0
538,1064,2.0,TEST_S2_P_1,100.0,0
540,558,2.0,TEST_S2_P_1,100.0,0
542,413,3.0,TEST_S2_P_1,100.0,0
548,364,2.0,TEST_S2_P_1,100.0,0
550,471,3.0,TEST_S2_P_1,100.0,0
554,395,3.0,TEST_S2_P_1,50.0,0
